model,term,coef,std_err,p_value,ci_lower,ci_upper
ardl,population_density_roll4_std_lag1.L3,-4.73327295450523,5.371614172349989,0.38163229381209257,,
ardl,population_density_roll4_std_lag1.L4,0.2834826581659673,4.950941637716031,0.9545235492516327,,
ardl,population_density_roll4_std_lag2.L0,-5.078011880562933,8.737782361013158,0.5632423496138526,,
ardl,population_density_roll4_std_lag2.L1,5.766109668123306,8.157702819983639,0.4823202335739237,,
ardl,population_density_roll4_std_lag2.L2,-4.73327295450523,5.371614172349989,0.38163229381209257,,
ardl,population_density_roll4_std_lag2.L3,0.2834826581659424,4.950941637716032,0.9545235492516367,,
ardl,population_density_roll4_std_lag2.L4,5.582407794656753,5.980310198757771,0.35420135911014966,,
ardl,population_density_roll4_std_lag4.L0,-4.73327295450523,5.371614172349989,0.38163229381209257,,
ardl,population_density_roll4_std_lag4.L1,0.2834826581659673,4.950941637716031,0.9545235492516327,,
ardl,population_density_roll4_std_lag4.L2,5.582407794656753,5.980310198757771,0.35420135911014966,,
ardl,population_density_roll4_std_lag4.L3,-3.936152367131278,11.254313353562305,0.727714505668236,,
ardl,population_density_roll4_std_lag4.L4,1.7373053058117662,8.067628691918358,0.8302069306267775,,
ardl,inflation_roll4_std_lag2.L0,-0.1461658631680825,0.26836000597565113,0.587938859062143,,
ardl,inflation_roll4_std_lag2.L1,0.023234183037078027,0.26010387029898696,0.9291103209653602,,
ardl,inflation_roll4_std_lag2.L2,0.011199900601988277,0.2700205328945019,0.9670481495940804,,
ardl,inflation_roll4_std_lag2.L3,-0.21412956833919294,0.2992476269545784,0.4769494581828142,,
ardl,inflation_roll4_std_lag2.L4,0.0249227842387032,0.32871448178851875,0.9398072695665789,,
ardl,imports_roll4_std_lag1.L0,0.49220464652773943,0.3817264791337841,0.2020427377105887,,
ardl,imports_roll4_std_lag1.L1,-0.344008321610187,0.4288750754323109,0.42554869149061997,,
ardl,imports_roll4_std_lag1.L2,0.22464599964983512,0.29163667943176197,0.44405078346670385,,
ardl,imports_roll4_std_lag1.L3,-0.22124310365246014,0.2788821905355807,0.43061643903843927,,
ardl,imports_roll4_std_lag1.L4,-0.17704734370077296,0.3895435138143466,0.6510566368509655,,
ardl,imports_roll4_std_lag3.L0,0.22464599964983512,0.29163667943176197,0.44405078346670385,,
ardl,imports_roll4_std_lag3.L1,-0.22124310365245992,0.2788821905355807,0.4306164390384397,,
ardl,imports_roll4_std_lag3.L2,-0.17704734370077296,0.3895435138143466,0.6510566368509655,,
ardl,imports_roll4_std_lag3.L3,1.1121577861528258,0.7814652931226924,0.15969962551534192,,
ardl,imports_roll4_std_lag3.L4,-0.4673875463562229,0.6086528075569527,0.4454584904919156,,
ardl,policy_rate_roll4_mean_lag4.L0,0.45625420757424384,0.5396311593386147,0.40108701504079564,,
ardl,policy_rate_roll4_mean_lag4.L1,-0.8623351687568106,1.249413590882642,0.4926491327673576,,
ardl,policy_rate_roll4_mean_lag4.L2,0.7164816192838006,1.3984461959260948,0.6102326220404152,,
ardl,policy_rate_roll4_mean_lag4.L3,-0.33548892921765683,1.1373240299877003,0.7689939563805475,,
ardl,policy_rate_roll4_mean_lag4.L4,0.06150407881707437,0.44664652881312505,0.8909222467909581,,
ardl,policy_rate_roll4_std_lag4.L0,-0.7068408919736019,0.3785762818709721,0.06661671589365137,,
